"phone","province","city"
"861901633","山东","日照"
"861901634","山东","济南"
"861901635","山东","聊城"
"861901636","山东","潍坊"
"861901637","山东","潍坊"
"861901638","山东","泰安"
"861901639","山东","临沂"
"861901640","山东","菏泽"
"861901641","山东","济南"
"861901642","山东","青岛"
"861901643","山东","淄博"
"861901644","山东","聊城"
"861901645","山东","聊城"
"861901646","山东","潍坊"
"861901647","山东","济宁"
"861901648","山东","泰安"
"861901649","山东","临沂"
"86190165","浙江","温州"
"86190167","浙江","温州"
"861901680","浙江","温州"
"861901681","浙江","温州"
"861901682","浙江","温州"
"861901683","浙江","温州"
"861901684","浙江","温州"
"861901685","浙江","温州"
"861901686","浙江","温州"
"861901687","浙江","金华"
"861901688","浙江","宁波"
"861901689","浙江","金华"
"861901690","浙江","杭州"
"861901691","浙江","金华"
"861901692","浙江","金华"
"861901693","浙江","金华"
"861901694","浙江","金华"
"861901695","浙江","杭州"
"861901696","浙江","杭州"
"861901697","浙江","杭州"
"861901698","浙江","杭州"
"861901699","浙江","宁波"
"86190170","广西","南宁"
"86190171","广西","南宁"
"861901720","广西","柳州"
"861901721","广西","柳州"
"861901722","广西","柳州"
"861901723","广西","柳州"
"861901724","广西","贺州"
"861901725","广西","贺州"
"861901726","广西","贺州"
"861901727","广西","贺州"
"861901728","广西","贺州"
"861901729","广西","贺州"
"861901730","广西","桂林"
"861901731","广西","桂林"
"861901732","广西","桂林"
"861901733","广西","桂林"
"861901734","广西","桂林"
"861901735","广西","桂林"
"861901736","广西","桂林"
"861901737","广西","桂林"
"861901738","广西","南宁"
"861901739","广西","南宁"
"861901740","广西","梧州"
"861901741","广西","梧州"
"861901742","广西","梧州"
"861901743","广西","玉林"
"861901744","广西","玉林"
"861901745","广西","玉林"
"861901746","广西","玉林"
"861901747","广西","玉林"
"861901748","广西","玉林"
"861901749","广西","玉林"
"86190175","贵州","遵义"
"861901760","贵州","遵义"
"861901761","贵州","遵义"
"861901762","贵州","安顺"
"861901763","贵州","安顺"
"861901764","贵州","安顺"
"861901765","贵州","安顺"
"861901766","贵州","安顺"
"861901767","贵州","安顺"
"861901768","贵州","安顺"
"861901769","贵州","安顺"
"86190177","贵州","铜仁"
"86190178","贵州","毕节"
"86190179","贵州","毕节"
"861901800","安徽","亳州"
"861901801","安徽","滁州"
"861901802","安徽","滁州"
"861901803","安徽","滁州"
"861901804","安徽","六安"
"861901805","安徽","滁州"
"861901806","安徽","滁州"
"861901807","安徽","滁州"
"861901808","安徽","淮北"
"861901809","安徽","淮北"
"86190181","陕西","渭南"
"861901820","新疆","吐鲁番"
"861901821","新疆","阿克苏"
"861901822","新疆","哈密"
"861901823","新疆","昌吉"
"861901824","新疆","克拉玛依"
"861901825","新疆","巴音郭楞"
"861901826","新疆","乌鲁木齐"
"861901827","新疆","阿克苏"
"861901828","新疆","塔城"
"861901829","新疆","阿克苏"
"861901830","新疆","伊犁"
"861901831","新疆","昌吉"
"861901832","新疆","昌吉"
"861901833","新疆","塔城"
"861901834","新疆","喀什"
"861901835","新疆","巴音郭楞"
"861901836","新疆","巴音郭楞"
"861901837","新疆","阿克苏"
"861901838","新疆","克孜勒苏"
"861901839","新疆","喀什"
"861901840","新疆","巴音郭楞"
"861901841","新疆","巴音郭楞"
"861901842","新疆","阿勒泰"
"861901843","新疆","昌吉"
"861901844","新疆","阿克苏"
"861901845","新疆","阿克苏"
"861901846","新疆","哈密"
"861901847","新疆","喀什"
"861901848","新疆","博乐"
"861901849","新疆","阿克苏"
"861901850","贵州","铜仁"
"861901851","贵州","黔南"
"861901852","贵州","黔南"
"861901853","贵州","黔南"
"861901854","贵州","黔南"
"861901855","贵州","黔南"
"861901856","贵州","黔南"
"861901857","贵州","黔南"
"861901858","贵州","黔南"
"861901859","贵州","黔南"
"86190186","贵州","黔东南"
"861901870","云南","昭通"
"861901871","云南","昆明"
"861901872","云南","大理"
"861901873","云南","红河"
"861901874","云南","曲靖"
"861901875","云南","保山"
"861901876","云南","文山"
"861901877","云南","玉溪"
"861901878","云南","楚雄"
"861901879","云南","曲靖"
"861901890","西藏","昌都"
"861901891","西藏","日喀则"
"861901892","西藏","日喀则"
"861901893","西藏","山南"
"861901894","西藏","拉萨"
"86190199","北京","北京"
"861902150","湖南","娄底"
"861902152","湖南","娄底"
"861902180","湖南","娄底"
"861902189","湖南","张家界"
"861902205","广东","广州"
"861902215","广东","茂名"
"861902216","广东","梅州"
"861902217","广东","梅州"
"861902237","广东","深圳"
"861902246","广东","韶关"
"861902259","广东","梅州"
"861902273","广东","肇庆"
"86190230","重庆","重庆"
"86190231","重庆","重庆"
"86190232","重庆","重庆"
"86190233","陕西","西安"
"86190234","重庆","重庆"
"86190235","重庆","重庆"
"86190236","重庆","重庆"
"861902450","安徽","阜阳"
"861902451","安徽","阜阳"
"861902452","安徽","阜阳"
"861902453","安徽","阜阳"
"861902454","安徽","亳州"
"861902455","安徽","亳州"
"861902456","安徽","亳州"
"861902457","安徽","亳州"
"861902458","安徽","滁州"
"861902459","安徽","滁州"
"861902470","贵州","贵阳"
"861902471","贵州","遵义"
"861902472","贵州","铜仁"
"861902473","贵州","铜仁"
"861902474","贵州","铜仁"
"861902475","贵州","铜仁"
"861902476","贵州","铜仁"
"861902477","贵州","铜仁"
"861902478","贵州","铜仁"
"861902479","贵州","铜仁"
"86190248","贵州","毕节"
"861902490","贵州","毕节"
"861902491","贵州","毕节"
"861902492","贵州","毕节"
"861902493","贵州","毕节"
"861902494","贵州","毕节"
"861902495","贵州","毕节"
"861902496","贵州","毕节"
"861902497","贵州","毕节"
"861902498","贵州","安顺"
"861902499","贵州","安顺"
"861902500","江苏","连云港"
"861902501","江苏","连云港"
"861902502","江苏","盐城"
"861902503","江苏","盐城"
"861902504","江苏","盐城"
"861902505","江苏","盐城"
"861902506","江苏","盐城"
"861902507","江苏","盐城"
"861902508","江苏","徐州"
"861902509","江苏","徐州"
"861902510","江苏","徐州"
"861902511","江苏","徐州"
"861902512","江苏","宿迁"
"861902513","江苏","宿迁"
"861902514","江苏","宿迁"
"861902515","江苏","宿迁"
"861902516","江苏","宿迁"
"861902517","江苏","宿迁"
"861902518","江苏","淮安"
"861902519","江苏","淮安"
"861902520","山东","威海"
"861902521","山东","威海"
"861902522","山东","威海"
"861902523","山东","日照"
"861902524","山东","日照"
"861902525","山东","临沂"
"861902526","山东","临沂"
"861902527","山东","济南"
"861902528","山东","济南"
"861902529","山东","济南"
"861902530","山东","菏泽"
"861902531","山东","济南"
"861902532","山东","青岛"
"861902533","山东","淄博"
"861902534","山东","德州"
"861902535","山东","烟台"
"861902536","山东","潍坊"
"861902537","山东","济宁"
"861902538","山东","泰安"
"861902539","山东","临沂"
"861902540","山东","菏泽"
"861902541","山东","济南"
"861902542","山东","青岛"
"861902543","山东","滨州"
"861902544","山东","德州"
"861902545","山东","德州"
"861902546","山东","东营"
"861902547","山东","济宁"
"861902548","山东","日照"
"861902549","山东","枣庄"
"861902560","安徽","淮北"
"861902561","安徽","铜陵"
"861902562","安徽","铜陵"
"861902563","安徽","六安"
"861902564","安徽","六安"
"861902565","安徽","六安"
"861902566","安徽","六安"
"861902567","安徽","六安"
"861902568","安徽","六安"
"861902569","安徽","六安"
"861902570","浙江","宁波"
"861902571","浙江","金华"
"861902572","浙江","宁波"
"861902573","浙江","金华"
"861902574","浙江","金华"
"861902575","浙江","金华"
"861902576","浙江","金华"
"861902577","浙江","金华"
"861902578","浙江","金华"
"861902579","浙江","金华"
"861902580","贵州","安顺"
"861902581","贵州","安顺"
"86190258","贵州","毕节"
"861902592","贵州","毕节"
"861902593","贵州","毕节"
"861902594","贵州","铜仁"
"861902595","贵州","铜仁"
"861902596","贵州","铜仁"
"861902597","贵州","铜仁"
"861902598","贵州","黔东南"
"861902599","贵州","黔东南"
"861902600","山东","枣庄"
"861902601","山东","枣庄"
"861902602","山东","枣庄"
"861902603","山东","德州"
"861902604","山东","德州"
"861902605","山东","德州"
"861902606","山东","德州"
"861902607","山东","德州"
"861902608","山东","德州"
"861902609","山东","德州"
"861902610","山东","济宁"
"861902611","山东","济宁"
"861902612","山东","济宁"
"861902613","山东","滨州"
"861902614","山东","滨州"
"861902615","山东","济宁"
"861902616","山东","济宁"
"861902617","山东","济宁"
"861902618","山东","济宁"
"861902619","山东","济宁"
"861902620","山东","泰安"
"861902621","山东","泰安"
"861902622","山东","烟台"
"861902623","山东","烟台"
"861902624","山东","烟台"
"861902625","山东","烟台"
"861902626","山东","烟台"
"861902627","山东","烟台"
"861902628","山东","烟台"
"861902629","山东","烟台"
"86190263","山东","菏泽"
"861902640","山东","菏泽"
"861902641","山东","威海"
"861902642","山东","枣庄"
"861902643","山东","淄博"
"861902644","山东","烟台"
"861902645","山东","潍坊"
"861902646","山东","潍坊"
"861902647","山东","济宁"
"861902648","山东","威海"
"861902649","山东","威海"
"861902650","山东","烟台"
"861902651","山东","菏泽"
"861902652","山东","滨州"
"861902653","山东","日照"
"861902654","山东","日照"
"861902655","山东","日照"
"861902656","山东","青岛"
"861902657","山东","青岛"
"861902658","山东","青岛"
"861902659","山东","聊城"
"86190267","山东","临沂"
"861902680","山东","青岛"
"861902681","山东","青岛"
"861902682","山东","青岛"
"861902683","山东","青岛"
"861902684","山东","青岛"
"861902685","山东","青岛"
"861902686","山东","济南"
"861902687","山东","济南"
"861902688","山东","济南"
"861902689","山东","济南"
"861902690","山东","东营"
"861902691","山东","东营"
"861902692","山东","日照"
"861902693","山东","日照"
"861902694","山东","日照"
"861902695","山东","临沂"
"861902696","山东","临沂"
"861902697","山东","临沂"
"861902698","山东","滨州"
"861902699","山东","滨州"
"86190270","湖北","武汉"
"86190271","湖北","武汉"
"861902720","湖北","黄冈"
"861902721","湖北","黄冈"
"861902722","湖北","黄冈"
"861902723","湖北","黄冈"
"861902724","湖北","黄冈"
"861902725","湖北","孝感"
"861902726","湖北","孝感"
"861902727","湖北","孝感"
"861902728","湖北","孝感"
"861902729","湖北","孝感"
"861902730","广西","桂林"
"861902731","广西","桂林"
"861902732","广西","桂林"
"861902733","广西","桂林"
"861902734","广西","桂林"
"861902735","广西","桂林"
"861902736","广西","桂林"
"861902737","广西","桂林"
"861902738","广西","玉林"
"861902739","广西","贺州"
"861902740","广西","贵港"
"861902741","广西","贵港"
"861902742","广西","贵港"
"861902743","广西","贵港"
"861902744","广西","贵港"
"861902745","广西","贵港"
"861902746","广西","贵港"
"861902747","广西","贺州"
"861902748","广西","贺州"
"861902749","广西","钦州"
"86190275","广西","贵港"
"861902760","广西","贵港"
"861902761","广西","贵港"
"861902762","广西","贵港"
"861902763","广西","贵港"
"861902764","广西","贵港"
"861902765","广西","贵港"
"861902766","广西","贵港"
"861902767","广西","贵港"
"861902768","广西","钦州"
"861902769","广西","北海"
"86190278","广西","崇左"
"861902790","广西","玉林"
"861902791","广西","玉林"
"861902792","广西","玉林"
"861902793","广西","玉林"
"861902794","广西","柳州"
"861902795","广西","柳州"
"861902796","广西","柳州"
"861902797","广西","柳州"
"861902798","广西","柳州"
"861902799","广西","柳州"
"861902800","四川","成都"
"861902801","四川","成都"
"861902802","四川","成都"
"861902803","四川","成都"
"861902804","四川","成都"
"861902805","四川","成都"
"861902806","四川","成都"
"861902807","四川","德阳"
"861902808","四川","绵阳"
"861902809","四川","南充"
"861902810","四川","广安"
"861902811","四川","绵阳"
"861902812","四川","攀枝花"
"861902813","四川","自贡"
"861902814","四川","眉山"
"861902815","四川","雅安"
"861902816","四川","绵阳"
"861902817","四川","南充"
"861902818","四川","达州"
"861902819","四川","达州"
"861902820","四川","广安"
"861902821","四川","资阳"
"861902822","四川","资阳"
"861902823","四川","资阳"
"861902824","四川","凉山"
"861902825","四川","遂宁"
"861902826","四川","广安"
"861902827","四川","巴中"
"861902828","四川","广安"
"861902829","四川","内江"
"861902830","四川","泸州"
"861902831","四川","宜宾"
"861902832","四川","内江"
"861902833","四川","泸州"
"861902834","四川","凉山"
"861902835","四川","雅安"
"861902836","四川","甘孜"
"861902837","四川","阿坝"
"861902838","四川","德阳"
"861902839","四川","广元"
"861902840","四川","眉山"
"861902841","四川","资阳"
"861902842","四川","成都"
"861902843","四川","成都"
"861902844","四川","成都"
"861902845","四川","泸州"
"861902846","四川","宜宾"
"861902847","四川","达州"
"861902848","四川","德阳"
"861902849","四川","内江"
"86190285","贵州","毕节"
"86190286","贵州","六盘水"
"861902870","云南","曲靖"
"861902871","云南","曲靖"
"861902872","云南","大理"
"861902873","云南","曲靖"
"861902874","云南","曲靖"
"861902875","云南","保山"
"861902876","云南","文山"
"861902877","云南","玉溪"
"861902878","云南","楚雄"
"861902879","云南","曲靖"
"861902880","广东","深圳"
"861902890","四川","宜宾"
"861902891","四川","眉山"
"861902892","四川","眉山"
"861902893","四川","内江"
"861902894","四川","广安"
"861902895","四川","达州"
